dataset,policy,block,markets,wins,losses,net_pnl_cents
v21,touch_preempt_book0.8_touch0.45_ask70_age600,4,20,15,5,203.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,5,20,14,6,92.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,6,20,11,9,-187.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,8,20,12,8,-94.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,9,20,12,8,-30.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,10,20,15,5,143.0
v21,touch_preempt_book0.8_touch0.45_ask70_age600,11,19,13,6,-39.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,1,20,16,4,159.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,3,20,13,7,-111.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,4,20,13,7,-81.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,5,20,14,6,36.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,7,20,17,3,340.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,9,20,10,10,-330.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,10,20,17,3,290.0
v21,touch_preempt_book0.8_touch0.5_ask55_age180,11,19,14,5,33.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,1,20,16,4,159.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,3,20,13,7,-111.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,4,20,13,7,-81.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,5,20,14,6,36.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,7,20,17,3,340.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,9,20,10,10,-330.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,10,20,17,3,290.0
v21,touch_preempt_book0.8_touch0.5_ask55_age300,11,19,14,5,33.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,1,20,16,4,159.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,3,20,13,7,-111.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,4,20,13,7,-81.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,5,20,14,6,36.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,7,20,17,3,340.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,9,20,11,9,-220.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,10,20,17,3,290.0
v21,touch_preempt_book0.8_touch0.5_ask55_age600,11,19,14,5,33.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,1,20,15,5,74.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,3,20,14,6,-5.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,4,20,13,7,-81.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,5,20,13,7,-59.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,9,20,10,10,-330.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,10,20,15,5,111.0
v21,touch_preempt_book0.8_touch0.5_ask60_age180,11,19,13,6,-60.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,1,20,15,5,74.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,3,20,14,6,-5.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,4,20,15,5,152.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,5,20,14,6,47.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,9,20,9,11,-429.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,10,20,15,5,111.0
v21,touch_preempt_book0.8_touch0.5_ask60_age300,11,19,13,6,-60.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,1,20,15,5,74.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,3,20,14,6,-5.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,4,20,15,5,152.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,5,20,14,6,47.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,9,20,10,10,-319.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,10,20,15,5,111.0
v21,touch_preempt_book0.8_touch0.5_ask60_age600,11,19,13,6,-60.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,1,20,15,5,74.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,3,20,14,6,-5.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,4,20,13,7,-81.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,5,20,13,7,-59.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,9,20,10,10,-330.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,10,20,15,5,111.0
v21,touch_preempt_book0.8_touch0.5_ask70_age180,11,19,13,6,-60.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,1,20,15,5,74.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,3,20,14,6,-5.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,4,20,15,5,152.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,5,20,14,6,47.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,9,20,9,11,-429.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,10,20,15,5,111.0
v21,touch_preempt_book0.8_touch0.5_ask70_age300,11,19,13,6,-60.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,1,20,15,5,74.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,2,20,13,7,-55.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,3,20,14,6,-5.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,4,20,15,5,152.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,5,20,14,6,47.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,6,20,14,6,41.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,7,20,16,4,249.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,8,20,15,5,141.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,9,20,10,10,-319.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,10,20,15,5,111.0
v21,touch_preempt_book0.8_touch0.5_ask70_age600,11,19,13,6,-60.0
v21,touch_preempt_book1_touch0.35_ask55_age180,1,20,13,7,-11.0
v21,touch_preempt_book1_touch0.35_ask55_age180,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask55_age180,3,20,11,9,-210.0
v21,touch_preempt_book1_touch0.35_ask55_age180,4,20,15,5,213.0
v21,touch_preempt_book1_touch0.35_ask55_age180,5,20,14,6,55.0
v21,touch_preempt_book1_touch0.35_ask55_age180,6,20,10,10,-229.0
v21,touch_preempt_book1_touch0.35_ask55_age180,7,20,14,6,113.0
v21,touch_preempt_book1_touch0.35_ask55_age180,8,20,11,9,-181.0
v21,touch_preempt_book1_touch0.35_ask55_age180,9,20,10,10,-222.0
v21,touch_preempt_book1_touch0.35_ask55_age180,10,20,14,6,81.0
v21,touch_preempt_book1_touch0.35_ask55_age180,11,19,11,8,-178.0
v21,touch_preempt_book1_touch0.35_ask55_age300,1,20,12,8,-91.0
v21,touch_preempt_book1_touch0.35_ask55_age300,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask55_age300,3,20,11,9,-210.0
v21,touch_preempt_book1_touch0.35_ask55_age300,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.35_ask55_age300,5,20,16,4,284.0
v21,touch_preempt_book1_touch0.35_ask55_age300,6,20,10,10,-229.0
v21,touch_preempt_book1_touch0.35_ask55_age300,7,20,13,7,43.0
v21,touch_preempt_book1_touch0.35_ask55_age300,8,20,11,9,-139.0
v21,touch_preempt_book1_touch0.35_ask55_age300,9,20,10,10,-199.0
v21,touch_preempt_book1_touch0.35_ask55_age300,10,20,13,7,-7.0
v21,touch_preempt_book1_touch0.35_ask55_age300,11,19,10,9,-238.0
v21,touch_preempt_book1_touch0.35_ask55_age600,1,20,12,8,-91.0
v21,touch_preempt_book1_touch0.35_ask55_age600,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask55_age600,3,20,10,10,-282.0
v21,touch_preempt_book1_touch0.35_ask55_age600,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.35_ask55_age600,5,20,16,4,284.0
v21,touch_preempt_book1_touch0.35_ask55_age600,6,20,10,10,-229.0
v21,touch_preempt_book1_touch0.35_ask55_age600,7,20,13,7,43.0
v21,touch_preempt_book1_touch0.35_ask55_age600,8,20,10,10,-229.0
v21,touch_preempt_book1_touch0.35_ask55_age600,9,20,10,10,-199.0
v21,touch_preempt_book1_touch0.35_ask55_age600,10,20,13,7,-7.0
v21,touch_preempt_book1_touch0.35_ask55_age600,11,19,10,9,-238.0
v21,touch_preempt_book1_touch0.35_ask60_age180,1,20,10,10,-280.0
v21,touch_preempt_book1_touch0.35_ask60_age180,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask60_age180,3,20,10,10,-289.0
v21,touch_preempt_book1_touch0.35_ask60_age180,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.35_ask60_age180,5,20,13,7,-19.0
v21,touch_preempt_book1_touch0.35_ask60_age180,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.35_ask60_age180,7,20,13,7,22.0
v21,touch_preempt_book1_touch0.35_ask60_age180,8,20,11,9,-181.0
v21,touch_preempt_book1_touch0.35_ask60_age180,9,20,11,9,-110.0
v21,touch_preempt_book1_touch0.35_ask60_age180,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.35_ask60_age180,11,19,10,9,-265.0
v21,touch_preempt_book1_touch0.35_ask60_age300,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.35_ask60_age300,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask60_age300,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.35_ask60_age300,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.35_ask60_age300,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.35_ask60_age300,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.35_ask60_age300,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.35_ask60_age300,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.35_ask60_age300,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.35_ask60_age300,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.35_ask60_age300,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.35_ask60_age600,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.35_ask60_age600,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask60_age600,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.35_ask60_age600,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.35_ask60_age600,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.35_ask60_age600,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.35_ask60_age600,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.35_ask60_age600,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.35_ask60_age600,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.35_ask60_age600,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.35_ask60_age600,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.35_ask70_age180,1,20,10,10,-280.0
v21,touch_preempt_book1_touch0.35_ask70_age180,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask70_age180,3,20,10,10,-289.0
v21,touch_preempt_book1_touch0.35_ask70_age180,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.35_ask70_age180,5,20,13,7,-19.0
v21,touch_preempt_book1_touch0.35_ask70_age180,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.35_ask70_age180,7,20,13,7,22.0
v21,touch_preempt_book1_touch0.35_ask70_age180,8,20,11,9,-181.0
v21,touch_preempt_book1_touch0.35_ask70_age180,9,20,11,9,-110.0
v21,touch_preempt_book1_touch0.35_ask70_age180,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.35_ask70_age180,11,19,10,9,-265.0
v21,touch_preempt_book1_touch0.35_ask70_age300,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.35_ask70_age300,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask70_age300,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.35_ask70_age300,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.35_ask70_age300,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.35_ask70_age300,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.35_ask70_age300,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.35_ask70_age300,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.35_ask70_age300,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.35_ask70_age300,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.35_ask70_age300,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.35_ask70_age600,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.35_ask70_age600,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.35_ask70_age600,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.35_ask70_age600,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.35_ask70_age600,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.35_ask70_age600,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.35_ask70_age600,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.35_ask70_age600,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.35_ask70_age600,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.35_ask70_age600,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.35_ask70_age600,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.4_ask55_age180,1,20,13,7,-11.0
v21,touch_preempt_book1_touch0.4_ask55_age180,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask55_age180,3,20,11,9,-210.0
v21,touch_preempt_book1_touch0.4_ask55_age180,4,20,15,5,213.0
v21,touch_preempt_book1_touch0.4_ask55_age180,5,20,14,6,55.0
v21,touch_preempt_book1_touch0.4_ask55_age180,6,20,10,10,-229.0
v21,touch_preempt_book1_touch0.4_ask55_age180,7,20,14,6,113.0
v21,touch_preempt_book1_touch0.4_ask55_age180,8,20,11,9,-181.0
v21,touch_preempt_book1_touch0.4_ask55_age180,9,20,10,10,-222.0
v21,touch_preempt_book1_touch0.4_ask55_age180,10,20,14,6,81.0
v21,touch_preempt_book1_touch0.4_ask55_age180,11,19,11,8,-178.0
v21,touch_preempt_book1_touch0.4_ask55_age300,1,20,12,8,-91.0
v21,touch_preempt_book1_touch0.4_ask55_age300,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask55_age300,3,20,11,9,-210.0
v21,touch_preempt_book1_touch0.4_ask55_age300,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.4_ask55_age300,5,20,16,4,284.0
v21,touch_preempt_book1_touch0.4_ask55_age300,6,20,10,10,-229.0
v21,touch_preempt_book1_touch0.4_ask55_age300,7,20,13,7,43.0
v21,touch_preempt_book1_touch0.4_ask55_age300,8,20,11,9,-139.0
v21,touch_preempt_book1_touch0.4_ask55_age300,9,20,10,10,-199.0
v21,touch_preempt_book1_touch0.4_ask55_age300,10,20,13,7,-7.0
v21,touch_preempt_book1_touch0.4_ask55_age300,11,19,10,9,-238.0
v21,touch_preempt_book1_touch0.4_ask55_age600,1,20,12,8,-91.0
v21,touch_preempt_book1_touch0.4_ask55_age600,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask55_age600,3,20,10,10,-282.0
v21,touch_preempt_book1_touch0.4_ask55_age600,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.4_ask55_age600,5,20,16,4,284.0
v21,touch_preempt_book1_touch0.4_ask55_age600,6,20,10,10,-229.0
v21,touch_preempt_book1_touch0.4_ask55_age600,7,20,13,7,43.0
v21,touch_preempt_book1_touch0.4_ask55_age600,8,20,10,10,-229.0
v21,touch_preempt_book1_touch0.4_ask55_age600,9,20,10,10,-199.0
v21,touch_preempt_book1_touch0.4_ask55_age600,10,20,13,7,-7.0
v21,touch_preempt_book1_touch0.4_ask55_age600,11,19,10,9,-238.0
v21,touch_preempt_book1_touch0.4_ask60_age180,1,20,10,10,-280.0
v21,touch_preempt_book1_touch0.4_ask60_age180,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask60_age180,3,20,10,10,-289.0
v21,touch_preempt_book1_touch0.4_ask60_age180,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.4_ask60_age180,5,20,13,7,-19.0
v21,touch_preempt_book1_touch0.4_ask60_age180,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.4_ask60_age180,7,20,13,7,22.0
v21,touch_preempt_book1_touch0.4_ask60_age180,8,20,11,9,-181.0
v21,touch_preempt_book1_touch0.4_ask60_age180,9,20,11,9,-110.0
v21,touch_preempt_book1_touch0.4_ask60_age180,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.4_ask60_age180,11,19,10,9,-265.0
v21,touch_preempt_book1_touch0.4_ask60_age300,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.4_ask60_age300,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask60_age300,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.4_ask60_age300,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.4_ask60_age300,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.4_ask60_age300,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.4_ask60_age300,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.4_ask60_age300,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.4_ask60_age300,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.4_ask60_age300,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.4_ask60_age300,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.4_ask60_age600,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.4_ask60_age600,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask60_age600,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.4_ask60_age600,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.4_ask60_age600,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.4_ask60_age600,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.4_ask60_age600,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.4_ask60_age600,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.4_ask60_age600,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.4_ask60_age600,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.4_ask60_age600,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.4_ask70_age180,1,20,10,10,-280.0
v21,touch_preempt_book1_touch0.4_ask70_age180,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask70_age180,3,20,10,10,-289.0
v21,touch_preempt_book1_touch0.4_ask70_age180,4,20,14,6,128.0
v21,touch_preempt_book1_touch0.4_ask70_age180,5,20,13,7,-19.0
v21,touch_preempt_book1_touch0.4_ask70_age180,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.4_ask70_age180,7,20,13,7,22.0
v21,touch_preempt_book1_touch0.4_ask70_age180,8,20,11,9,-181.0
v21,touch_preempt_book1_touch0.4_ask70_age180,9,20,11,9,-110.0
v21,touch_preempt_book1_touch0.4_ask70_age180,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.4_ask70_age180,11,19,10,9,-265.0
v21,touch_preempt_book1_touch0.4_ask70_age300,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.4_ask70_age300,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask70_age300,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.4_ask70_age300,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.4_ask70_age300,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.4_ask70_age300,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.4_ask70_age300,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.4_ask70_age300,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.4_ask70_age300,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.4_ask70_age300,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.4_ask70_age300,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.4_ask70_age600,1,20,9,11,-360.0
v21,touch_preempt_book1_touch0.4_ask70_age600,2,20,16,4,344.0
v21,touch_preempt_book1_touch0.4_ask70_age600,3,20,9,11,-377.0
v21,touch_preempt_book1_touch0.4_ask70_age600,4,20,14,6,159.0
v21,touch_preempt_book1_touch0.4_ask70_age600,5,20,15,5,210.0
v21,touch_preempt_book1_touch0.4_ask70_age600,6,20,11,9,-125.0
v21,touch_preempt_book1_touch0.4_ask70_age600,7,20,12,8,-48.0
v21,touch_preempt_book1_touch0.4_ask70_age600,8,20,10,10,-235.0
v21,touch_preempt_book1_touch0.4_ask70_age600,9,20,11,9,-87.0
v21,touch_preempt_book1_touch0.4_ask70_age600,10,20,11,9,-192.0
v21,touch_preempt_book1_touch0.4_ask70_age600,11,19,10,9,-211.0
v21,touch_preempt_book1_touch0.45_ask55_age180,1,20,15,5,85.0
v21,touch_preempt_book1_touch0.45_ask55_age180,2,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask55_age180,3,20,14,6,9.0
v21,touch_preempt_book1_touch0.45_ask55_age180,4,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask55_age180,5,20,13,7,-56.0
v21,touch_preempt_book1_touch0.45_ask55_age180,6,20,11,9,-204.0
v21,touch_preempt_book1_touch0.45_ask55_age180,7,20,17,3,340.0
v21,touch_preempt_book1_touch0.45_ask55_age180,8,20,12,8,-114.0
v21,touch_preempt_book1_touch0.45_ask55_age180,9,20,11,9,-192.0
v21,touch_preempt_book1_touch0.45_ask55_age180,10,20,18,2,415.0
v21,touch_preempt_book1_touch0.45_ask55_age180,11,19,14,5,33.0
v21,touch_preempt_book1_touch0.45_ask55_age300,1,20,15,5,85.0
v21,touch_preempt_book1_touch0.45_ask55_age300,2,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask55_age300,3,20,15,5,120.0
v21,touch_preempt_book1_touch0.45_ask55_age300,4,20,12,8,-140.0
v21,touch_preempt_book1_touch0.45_ask55_age300,5,20,13,7,-56.0
v21,touch_preempt_book1_touch0.45_ask55_age300,6,20,11,9,-204.0
v21,touch_preempt_book1_touch0.45_ask55_age300,7,20,17,3,340.0
v21,touch_preempt_book1_touch0.45_ask55_age300,8,20,12,8,-72.0
v21,touch_preempt_book1_touch0.45_ask55_age300,9,20,11,9,-169.0
v21,touch_preempt_book1_touch0.45_ask55_age300,10,20,18,2,415.0
v21,touch_preempt_book1_touch0.45_ask55_age300,11,19,12,7,-148.0
v21,touch_preempt_book1_touch0.45_ask55_age600,1,20,15,5,85.0
v21,touch_preempt_book1_touch0.45_ask55_age600,2,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask55_age600,3,20,14,6,49.0
v21,touch_preempt_book1_touch0.45_ask55_age600,4,20,13,7,-19.0
v21,touch_preempt_book1_touch0.45_ask55_age600,5,20,13,7,-56.0
v21,touch_preempt_book1_touch0.45_ask55_age600,6,20,11,9,-204.0
v21,touch_preempt_book1_touch0.45_ask55_age600,7,20,17,3,340.0
v21,touch_preempt_book1_touch0.45_ask55_age600,8,20,12,8,-72.0
v21,touch_preempt_book1_touch0.45_ask55_age600,9,20,12,8,-59.0
v21,touch_preempt_book1_touch0.45_ask55_age600,10,20,18,2,415.0
v21,touch_preempt_book1_touch0.45_ask55_age600,11,19,12,7,-148.0
v21,touch_preempt_book1_touch0.45_ask60_age180,1,20,12,8,-177.0
v21,touch_preempt_book1_touch0.45_ask60_age180,2,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask60_age180,3,20,12,8,-126.0
v21,touch_preempt_book1_touch0.45_ask60_age180,4,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask60_age180,5,20,12,8,-130.0
v21,touch_preempt_book1_touch0.45_ask60_age180,6,20,11,9,-187.0
v21,touch_preempt_book1_touch0.45_ask60_age180,7,20,16,4,249.0
v21,touch_preempt_book1_touch0.45_ask60_age180,8,20,12,8,-114.0
v21,touch_preempt_book1_touch0.45_ask60_age180,9,20,12,8,-53.0
v21,touch_preempt_book1_touch0.45_ask60_age180,10,20,15,5,143.0
v21,touch_preempt_book1_touch0.45_ask60_age180,11,19,13,6,-60.0
v21,touch_preempt_book1_touch0.45_ask60_age300,1,20,12,8,-177.0
v21,touch_preempt_book1_touch0.45_ask60_age300,2,20,13,7,-55.0
v21,touch_preempt_book1_touch0.45_ask60_age300,3,20,12,8,-126.0
v21,touch_preempt_book1_touch0.45_ask60_age300,4,20,14,6,93.0
v21,touch_preempt_book1_touch0.45_ask60_age300,5,20,14,6,92.0
v21,touch_preempt_book1_touch0.45_ask60_age300,6,20,11,9,-187.0
v21,touch_preempt_book1_touch0.45_ask60_age300,7,20,16,4,249.0
